Total score,Job Title,Role Classification,Country of Residence ,"1. Does your company offer health & wellness benefits (i.e. medical insurance coverage, employee and family assistance programs, health/body check-ups, gym membership subsidy, discounts at healthy F&B outlets, subsidy for massage therapy, etc.)? ",2a. Has your company hosted wellness/ fitness/ team building activities/ workshops within the last year?,"2b. If yes to the above, which of the following topics have been covered? (select all that apply)","3. Does your company have a dedicated employee, team, or social committee responsible for company culture?","4a. Does your company support positive social activities led by employees? (i.e. sports teams, fundraisers, bake sales, yoga classes, fitness challenges, after-work social gatherings) ","4b. If yes to the above, could you please list the activities and how your company supported them?","5. Does the company provide online wellness services? (e.g. subscription to fitness/ wellness content library, meditation apps, health/fitness publications, mental health section in newsletter, healthy food ordering app, etc.) ","6a. Does your company provide access to nutritious food & beverages (e.g. daily refilled fruit, bottled mineral water, snack bars, juice, coffee, tea, healthy snack vending machines, etc.) ","6b. If yes to the above, could you please list the food & beverages provided? ","7a. Does your company provide access to health/ wellness facilities? (e.g. gym, open space for movement, meditation room, ideation room, quiet area, social area, digital library, etc.) ","7b. If yes to the above, could you please list the facilities?","8a. Does your company provide access to in-office health/wellness equipment (i.e. standup desk, ergonomic chair, blue light glasses, yoga mat, stability ball, stress balls, noise-cancelling headphones, phone booths)? ","8b. If yes to the above, could you please list the equipment provided? ","9. Share 2 examples of workplace wellness practices your company is currently practicing. (e.g. monthly team building workshops, yoga classes, weekly non-work related check-ins, continuing education opportunities, etc.)  ","10. How does your company measure the level of your health, well-being and vitality? (e.g. health check-ups, surveys, interviews, focus groups, etc.) ",11. Name 2-3 adjectives to describe your company culture. ,"12. Nominate 2 of your colleagues (provide first & last name) who lead / coordinates team activities? (i.e. team socials, dim sum lunch as a team, weekend hiking, sport betting pools, games night, etc.) ","13. Nominate 2 of your colleagues (provide first & last name) who lead by example and/or encourages wellness? (i.e. they are knowledgeable about personal wellness, regularly attends physical activities like yoga, tai chi, fitness classes, encourages healthy eating, etc. *can be the same people as in the previous question.)","14. I experience POSITIVE EMOTION at work ... (e.g. joy, appreciation, confidence, laughter, fun, inspiration, etc.) ","15. I experience ENGAGEMENT at work ... (e.g. focus, concentration, flow state, productivity, connection, etc.) ","16. I experience POSITIVE RELATIONSHIPS at work ... (through positive interactions such as teamwork, respectful communication, acts of service/kindness, supportive discussions, constructive conversations, mentoring sessions, caring gestures, healthy competition, etc.) ","17. I experience MEANINGFULNESS at work ... (e.g. inspired, trusted, respected, purpose, seen and heard, acknowledged, fulfilled, growth, contribution to something greater, etc.) ","18. I experience ACCOMPLISHMENT at work ... (e.g. achievement, satisfaction, completion, attainment, increased self-confidence, increased self-esteem, celebration, etc.) ","19. I experience VITALITY at work ... (i.e. high energy, nourished, energized, excited, motivated, spirited, liveliness, etc.) ",20. How many times per week do you undertake moderate to high intensity PHYSICAL ACTIVITY? (20+ minutes of continuous activity with elevated heart-rate),"21. How many times per week do you SOCIALIZE with colleagues? (e.g. coffee break conversations, lunch, commute, happy hour, events, etc.) ","22. How often do you give QUALITY TIME and attention to your colleagues/peers? (i.e. provide mentorship and guidance, hold space for venting, acts of kindness and thoughtfulness, spend quality non work-related time, etc.) ","23a. How often do you engage in vocational (job-specific) LEARNING? (i.e. online courses, technical workshops, certification/designation educational credits, post-graduate education, etc.)","23b. How often do you engage in personal GROWTH and development learning? (i.e. personal development retreats/events, coaching, personal training, therapy, extra-curricular courses, hobby workshops, book clubs, etc.) ","24. How often do you spend time to take notice of your SURROUNDINGS? (i.e. appreciate things around you, walk in nature, journaling, meditation, observe your thoughts, moments to reflect) ","25. How often do you feel ACKNOWLEDGED? (i.e. rewarded, complemented, recognized, supported, celebrated, awarded, concerned for, etc.) ",26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Stress Optimization ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Mindset Coaching ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Sleep Strategies ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Social Wellbeing ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Leadership & Teamwork ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Physical Health & Fitness ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Nutrition & Gut Health],"26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Job Satisfaction - Community Environment, Peer Relations, Responsibilities ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Work Stress - Workload, People Issues, Support ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Financial Reimbursement - Rewards, Pay, Benefits, Recognition ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Work Life Balance - Flexible Hours, Work From Home (WFH), Telecommunication, Remote Working, Part-Time options ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Working Conditions - Ambiance (lighting, temperature, etc.), Outer Environment (work space, ergonomics, wellness design), Inner Environment (nutrition, wellness, mental health), Culture (diversity, inclusion, respect, fairness) ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Motivation - Engagement activities, Continuing Education, Team Building ]","Do you have any final comments, suggestions, or questions about improving the Quality of Work Life at your workplace? ","Do you have any final comments, suggestions, or questions about improving the Quality of Work Life at your workplace?  [Score]",Would you be interested in exploring an Individual or Group Coaching program?
33,Senior Director - Human Resources,"Senior Management (Associate Director, Director, Senior Director)",New Zealand,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Mindfulness;Breathing;Mental Health;Leadership,Yes,No,,Yes,No,,No,,Yes,"Standup desk, ergonomic chair, noise cancelling headphones.","Monthly wellbeing topics of interest, Departmental team builds, Monthly social events.","Yearly health checks, surveys on wellbeing topics, vaccinations, mole checks.","Engaged, Safety first, Fun","Stevie Thompson, Maree Lane","Tania Young, Tui Luamanu.",Most days,Most days,Most days,Daily,Most days,Daily,Daily,Most days,Most days,Half the time,Once a week,Most days,Most days,2,1,2,3,3,2,1,1,2,1,2,2,1,Better insurance coverage,1,"Yes, absolutely"
18,HR Manager,"Middle Management (Manager, Senior Manager)",Papua New Guinea,Yes,Not sure,Not sure - Just joined in July 2021,Yes,Yes,Sports teams,No,Yes,Tea & Coffee,No,,No,,Team building activities,Not sure - Just joined in July 2021.,"Busy, happy & alive",Nil,Nil ,Most days,Most days,Most days,Daily,Most days,Most days,Rarely / Never,Once a week,Once a week,Rarely / Never,Rarely / Never,Rarely / Never,Once a week,6,5,6,4,5,5,5,6,6,5,5,5,6,No further comments. ,0,"Yes, absolutely"
20,HR Executive,Entry (Associate),Philippines,Yes,Yes,Stress management;Exercise & Fitness;Yoga;Breathing;Mental Health;Holistic Wellness,Not sure,Yes,online hobby club,Yes,Yes,"every day fruits are provided, healthier food are offered",Yes,"pre-pandemic, gym facilities and discount subscription",Yes,"ANC headphones, backjoy for facilitators","hr dinner, game night",health check ups,fit to lead,"jona ferrer, maville alferez","may lopez, timothy tulay",Half the time,Half the time,Daily,Daily,Most days,Half the time,Once a week,Once a week,Rarely / Never,Once a week,Once a week,Once a week,Most days,1,3,6,2,2,1,1,1,1,1,1,3,2,none,0,"Yes, absolutely"
29,Secretary,Entry (Associate),Japan,Yes,Yes,Leadership,Yes,Yes,"Pre-covid, - Softball tournament, Music festival, etc.",Yes,Yes,"Vending machine - canteen - protein drinks, yogurt drinks, etc.",No,,Yes,ergonomic chair for all desk work employees,continuing education opportunities,Yearly stress check survey conducted,"open, caring, cooperative","Akiko Shimizu, Satoshi Yamaguchi","Kyohei Morita, Chizuko Watanabe",Most days,Daily,Most days,Most days,Most days,Most days,Half the time,Once a week,Half the time,Rarely / Never,Once a week,Daily,Most days,2,1,4,2,2,1,2,2,2,3,1,3,3,Through Covid learned that WFH is possible.  WFH helped reduce work related stress.  Hope that WFH will be part of DHL life post Covid. ,1,"Maybe, depends on the time committment"
27,HR Exective (Operations),Entry (Associate),Philippines,Yes,Yes,Stress management;Exercise & Fitness;Yoga;Mindfulness;Breathing;Mental Health,Yes,Yes,Yoga Class,Yes,Yes,"Water, food ration",No,,No,,"Engagement Activities like 50 Years Anniv Celeb, Appreciation Week, etc. ",Check ups,"Compassionate, results driven, fun","AJ Jimenez, Matt Advincula","AJ Jimenez, Matt Advincula",Most days,Most days,Daily,Most days,Most days,Half the time,Half the time,Half the time,Half the time,Most days,Most days,Half the time,Most days,3,2,3,1,3,2,2,2,2,2,2,1,3,None,0,"Yes, absolutely"
38,HR Executive,Entry (Associate),Indonesia & E. Timor,Yes,Yes,Stress management;Mindfulness;Mental Health,Not sure,Yes,"yoga classes, basketball team, soccer team",Yes,Yes,"refill mineral water, coffee, tea",Yes,gym,Yes,stress ball,"mindfulness online class, team building workshop",surveys,result & respect,Melisa Kurniawati,Melisa Kurniawati,Most days,Daily,Daily,Daily,Most days,Daily,Most day,Most days,Most days,Most days,Most days,Most days,Most days,6,3,6,4,4,4,6,6,6,5,6,5,5,more healthy snacks ,1,"Maybe, depends on the Coach"
31,HR Executive,Entry (Associate),Indonesia & E. Timor,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Mindfulness;Breathing;Mental Health;Workplace Hygiene;Holistic Wellness;Leadership,Yes,Yes,"sports teams, fundraisers, yoga classes, fitness challenges, after-work social gatherings",Yes,Yes,"bottled mineral water, juice, coffee, tea, vending machine",Yes,"gym, open space for movement, social area",Yes,"yoga mat, stress ball, noise-cancelling headphones","yoga classes, mental health workshop",survey,respect & result,"Melisa Kurniawati, Rosalia Dwita","Melisa Kurniawati, Rosalia Dwita",Most days,Daily,Daily,Daily,Most days,Most days,Once a week,Daily,Most days,Once a week,Once a week,Once a week,Most days,4,2,6,3,2,1,1,1,3,2,2,2,2,No,0,No thanks
33,Executive HR,Entry (Associate),India,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Mental Health;Workplace Hygiene;Holistic Wellness,Yes,Yes,"By Go Help programs, Global Volunteer Day programs, Fitness challenges of occasions like World Health Day, App week, etc",Yes,Yes,"Coffee, Tea, Mineral water, etc",Yes,"Open Space for movement, social area (recreation room)",Yes,"Ergonomic chair, stres balls, headphones, etc","Frequent webinars on various wellness topics, yoga classes, jumba classes, etc.  ",Health check-ups,"Employee centric, Great place to work, Best employer, As-One Family",Alisha Abraham & Ruhanshi Mathur,Sharon Dsouza & Saurabh Dalvi ,Daily,Daily,Daily,Daily,Most days,Daily,Half the time,Most days,Most days,Once a week,Once a week,Most days,Daily,1,3,1,4,1,1,1,1,1,4,3,5,1,No,0,"Yes, absolutely"
26,"Programs, Employee Experience, & Survey Manager cum HRBP","Middle Management (Manager, Senior Manager)",Vietnam,Yes,Yes,Nutrition;Exercise & Fitness;Yoga;Breathing;Mental Health,Not sure,Yes,Sponsorship for hobbies clubs led by employee,Yes,No,,Yes,"Gym, relax room",No,,"Hobby clubs (yoga, foodball, chess,...), healthy eating workshop,..","Employee satisfaction survey, health check up","enegetic, caring","Hang Nguyen, Anh Bui","Long Truong, Hang Nguyen",Most days,Most days,Most days,Most days,Half the time,Most days,Once a week,Most days,Once a week,Once a week,Once a week,Most days,Most days,4,1,6,2,1,1,1,1,2,2,3,3,3,No,0,"Yes, absolutely"
21,Talent Acquisition & Digitalization Manager,"Middle Management (Manager, Senior Manager)",Vietnam,Yes,Yes,Nutrition;Exercise & Fitness;Yoga;Ergonomics;Workplace Hygiene,Yes,Yes,"Hobby Clubs: Yoga, Football, Badminton, Pingpong, Music Band
Fitness challenges: Jumping jack, Plank, Push-up, Body transformation",No,Yes,"Daily: coffee, tea, mineral water. Monthly: Fruit, Snack",Yes,"Gym, Relax room with Massage machine",No,,"Yoga Club, inhouse Gym",Health Check-ups,Respect & Result,"Hang Nguyen, Khang Nguyen","Long Truong, Hang Nguyen",Most days,Most days,Half the time,Daily,Most days,Most days,Once a week,Once a week,Once a week,Once a week,Once a week,Rarely / Never,Half the time,5,6,4,4,5,4,6,6,5,4,6,5,5,N/A,0,I'd like to know more please!
19,"HR Assistant, Talent Acquisition",Entry (Associate),Vietnam,Yes,Yes,Stress management;Nutrition;Ergonomics;Breathing;Workplace Hygiene,Not sure,Yes,"after-work virtual meeting, photo teams,...",No,Yes," litchi fruit, melon, mangoes, jack fruit,...",Yes,"Gym room, quiet area",Yes,"noise-cancelling headphones, ergonomic chair","yoga classes, team-building workshops","health chech-ups, focus groups","Connected, Challenging","Trinh Ngoc Nguyen Thi, Anh Hong Bui Thi","Anh Hong Bui Thi, Long Hoang Truong",Most days,Most days,Half the time,Half the time,Most days,Most days,Once a week,Once a week,Half the time,Once a week,Once a week,Half the time,Half the time,2,4,4,1,1,2,2,1,2,1,1,3,2,No,0,I'd like to know more please!
13,HR Fresher,Entry (Associate),Vietnam,Yes,Yes,Nutrition;Exercise & Fitness,Yes,Yes,football team and the company facilitates all employees to join and enjoy after work together,Yes,Yes,"pizza, guava, yogurt",Yes,gym room,No,i don't know,pending due to covid-19,surveys,"dynamic, friendly and democratic",Huy Vo / Hong Anh,Hong Anh is a member of Yoga club,Half the time,Half the time,Half the time,Half the time,Half the time,Half the time,Half the time,Half the time,Most days,Half the time,Half the time,Half the time,Half the time,6,5,6,3,1,4,2,5,3,2,4,4,4,no,0,"Maybe, depends on the time committment"
27,HR Business Manager,"Middle Management (Manager, Senior Manager)",Philippines,Yes,Yes,Exercise & Fitness;Yoga;Breathing;Mental Health;Workplace Hygiene;Leadership,Yes,Yes,"fund-raisers, fitness challenges, after-work social gatherings or e-hobby clubs.  ",Yes,Yes,"fruits, mineral water, coffee",Yes,gym,Yes,"ergonomic chair noise-cancelling headphones, stress balls","monthly non-work related check-ins, continuing education opportunities, quarterly team building/bonding","health check-ups, surveys, focus group","Safety-driven, Care for the employees, and Family",Rose Anne Nepomuceno and Alan Jimnenez,Ann Meneses and  May Lopez,Most days,Daily,Daily,Most days,Most days,Most days,Most day,Once a week,Once a week,Rarely / Never,Once a week,Once a week,Once a week,1,1,1,4,4,1,1,4,2,4,1,2,3,None,0,"Maybe, depends on the time committment"
27,Regional HR Manager,"Middle Management (Manager, Senior Manager)",India,No,Yes,Stress management;Nutrition;Exercise & Fitness;Yoga;Mindfulness;Mental Health;Holistic Wellness,Not sure,Yes,"Yoga Classes , fitness challenges, sports etc. ",No,No,,No,,Yes,Stress Balls,Yoga Classes & education opportunities ,Health chek-ups,"Respect, passionate & team building ",Alisha Abraham & Nakul Vyas,Sharon Dsouza & Sunjoy Dhaawan,Most days,Daily,Half the time,Daily,Daily,Half the time,Daily,Most days,Once a week,Rarely / Never,Daily,Daily,Most days,4,1,4,6,6,5,1,6,4,1,6,6,6,"Yes, one family tour should be sponsored from DHL may be once a year within India",1,"Yes, absolutely"
21,Manager C&B,"Middle Management (Manager, Senior Manager)",Bangladesh,Yes,Yes,Zumba Dance,No,No,,No,Yes,"Coffee, Tea",No,,No,,"Zumba Dance Session, Family Care Pack sent in Covid situation",N/A,"Highly employee engaged, Sustainable","Abu Tareq, Iftakharul Islam","Abu Tareq, Iftakharul Islam",Most days,Daily,Most days,Most days,Daily,Most days,Most day,Once a week,Once a week,Rarely / Never,Rarely / Never,Rarely / Never,Rarely / Never,1,2,2,2,2,1,1,2,2,2,1,2,2,N/A,0,I'd like to know more please!
22,HR Director,"Senior Management (Associate Director, Director, Senior Director)",Vietnam,Yes,Yes,Nutrition;Exercise & Fitness;Yoga;Leadership,Yes,Yes,"sports team, yoga class, in-house gym",Yes,Yes,"Fruits, Water, Coffee, Tea, Milk",Yes,In-house gym for certain facility,No,,"We have hobby clubs like yoga, badminton, chess, football",Annual health check-up,"Engaged, Motivated","Anh Bui, Hang Nguyen","Anh Bui, Hang Nguyen",Once a week,Most days,Once a week,Most days,Most days,Most days,Once a week,Once a week,Once a week,Once a week,Once a week,Daily,Once a week,3,3,4,4,5,5,5,5,5,2,4,4,4,NA,0,No thanks
28,Vice President - H.R ,Executive (C-Suite) or Country Head,India,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Breathing;Mental Health;Holistic Wellness,No,Yes,Individual led but we support by encouraging our employees to do them & also grant off time if they need for doing such activities. ,No,No,,No,,Yes,"Yoga sessions & mats , Noise cancelling ear phones ","Meditation sessions , Yoga classes ",Health check ups and FGD,Enabling and engaging ,Alisha Abraham & Sharon D'souza ,Sharon D'souza ,Daily,Daily,Most days,Daily,Daily,Daily,Most day,Once a week,Most days,Once a week,Once a week,Most days,Half the time,1,6,6,5,4,3,2,2,1,1,2,2,1,More inclusive work place & 360 degree feedback culture is required ,1,"Yes, absolutely"
29,Manager HR,"Middle Management (Manager, Senior Manager)",India,Yes,Yes,Stress management;Exercise & Fitness;Yoga;Mindfulness;Mental Health,Yes,No,,No,Yes,Tea & Coffee,No,,No,,"Yoga Sessions, Access to Doctor on Call",Health Check Ups,"Caring, Supporting, Friendly","Sharon DSouza, Karen Mariados",Saurabh Dalvi & Sharon DSouza,Daily,Daily,Most days,Most days,Most days,Most days,Most day,Most days,Most days,Rarely / Never,Rarely / Never,Most days,Half the time,3,1,1,3,4,2,1,1,2,1,1,1,2,No,0,"Yes, absolutely"
33,Manager- Compensation & Benefits,"Middle Management (Manager, Senior Manager)",India,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Yoga;Breathing;Mental Health;Workplace Hygiene,Not sure,Yes,"Considering the current situation, all are managed virtually",No,Yes,Coffee tea and various items at the cafeteria,Yes,Rest and recreation space at office,Yes,"Yoga mat, stress balls","Yoga activities, meditation, stress relief sessions virtually ",health check ups ,"Employee centric, Openness",Alisha Abraham and Karen Mariados leads by Sunjoy Dhaawan,Sharon Barnes  and Nitish Darvekar,Most days,Most days,Most days,Most days,Most days,Most days,Rarely / Never,Most days,Most days,Most days,Most days,Once a week,Most days,1,1,1,1,1,1,1,1,1,1,1,1,1,No ,0,"Yes, absolutely"
14,Executive Talent Acquisition ,"Middle Management (Manager, Senior Manager)",India,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Holistic Wellness,Not sure,No,,No,No,,No,,Yes,,"monthly Team Building, Mindfulness ",surveys,"colaborative, supportive ",Karen Mariados Alisha Abhraham,Christopher Anand ,Once a week,Half the time,Half the time,Half the time,Half the time,Half the time,Daily,Half the time,Once a week,Rarely / Never,Most days,Most days,Half the time,1,1,6,6,6,6,6,1,1,6,6,6,6,None,0,I'd like to know more please!
33,Manager HR,"Middle Management (Manager, Senior Manager)",India,Yes,Yes,Nutrition;Exercise & Fitness;Yoga;Mindfulness;Mental Health,Yes,Yes,Indoor / Sports Activities  and other Engagement Program through Cultural Club ,Yes,Yes,Mineral Water /  Coffee& Tea / Snacks ,Yes,Table Tennis /  Indoor Games ,Yes,Ergonomic chair,Monthly Health and Wellness webinar ,Health Check-ups,"Transparent, Connected , Nurturing , Flexible , Collaborative  ",Alisha Abraham ,Sharon Dsouza / Saurabh Dalvi,Daily,Daily,Daily,Daily,Most days,Most days,Most day,Most days,Most days,Once a week,Once a week,Half the time,Most days,4,4,6,3,1,1,2,5,4,2,4,4,1,Nil,0,I'd like to know more please!
26,HRBP Manager,"Middle Management (Manager, Senior Manager)",Indonesia & E. Timor,Yes,Yes,Stress management;Mindfulness;Breathing;Mental Health;financial (investment),Not sure,Yes,"before pandemic: provide room for yoga, fitness room",No,Yes,"coffee, tea, water galon",Yes,"gym room, nursery room, dining area (indoor and outdoor)",Yes,chair,"quarterly provide smart class with various topic (mental health, financial, health, etc)",survey in smart class (mindfulness),"caring, balance life style","Melisa Kurniawati, Rosalia Dwita","Rosalia Dwita, CLARISA KASHIMA LAKSMI W",Most days,Most days,Most days,Most days,Most days,Most days,Once a week,Once a week,Once a week,Once a week,Once a week,Once a week,Most days,3,3,2,2,2,2,2,2,2,2,2,2,2,sharing experience from different country could be good information,1,I'd like to know more please!
28,HR Executive,Entry (Associate),India,Yes,Yes,Stress management;Nutrition;Sleep;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Mental Health;Leadership,Yes,No,,No,No,,Yes,Social Area,Yes,"Ergonomic Chair, stress balls","Zumba Workshops, Mindfulness sessions",Health check-ups,"Collaborative, Flexible, Passionate",Saurabh Dalvi and Alisha Abraham,Saurabh Dalvi and Sharon Dsouza,Daily,Most days,Daily,Daily,Most days,Most days,Half the time,Daily,Most days,Half the time,Half the time,Once a week,Most days,4,6,3,3,1,1,1,2,3,1,2,2,3,No,0,"Maybe, depends on the time committment"
17,Human Resources Executive,Entry (Associate),Sri Lanka,Yes,No,Nothing,Yes,No,,No,No,,No,,No,,Nothing,No,"Great, Organized, Recognized",No one,None,Most days,Half the time,Most days,Most days,Daily,Most days,Rarely / Never,Half the time,Half the time,Most days,Half the time,Rarely / Never,Most days,1,1,1,1,1,1,1,1,1,1,1,1,1,None,0,"Yes, absolutely"
24,HR Assistant,Entry (Associate),Vietnam,No,Yes,Stress management;Nutrition;Exercise & Fitness;Workplace Hygiene,Yes,Yes,,No,No,"I choose no in terms of fruit, snack bars, and juice.",Yes,"Small gym (ideal for maximum 3 peoples at one time), yoga space",Yes,"relax room, noise canceling headphones...",continuing education opportunities,"health check-ups, surveys, interviews, focus groups","people-oriented,",Ms. Nguyen Kim Hang and Mr. Nguyen Hoang Minh Khang,Mr. Truong Hoang Long and Ms. Bui Thi Hong Anh,Most days,Half the time,Most days,Most days,Half the time,Most days,Half the time,Most days,Once a week,Half the time,Most days,Most days,Half the time,3,3,2,2,2,1,1,1,2,2,2,1,2,"Since Ho Chi Minh city (DHL Express VN country office based) is under severe covid 19 situation, I only, as an HR team member, hope to have more virtual engagement activities to keep our team socialized.",1,"Yes, absolutely"
14,Compensation & Benefits Senior Executive,"Middle Management (Manager, Senior Manager)",Japan,Yes,No,NA,Yes,No,,No,No,,Yes,Sports Gym support through benefits membership,No,,NA,"check-ups, mental health surveys","friendly, close with colleagues, honest","Yuichi Oana, Shoko Sato","Shoko Sato, Kyohei Morita",Half the time,Half the time,Once a week,Once a week,Half the time,Once a week,Most day,Once a week,Once a week,Once a week,Daily,Most days,Half the time,4,4,3,4,2,2,2,3,4,2,2,2,2,more opportunity to work from home,1,"Maybe, depends on the Coach"
31,"Performance, Program & Digitalization Specialist",Entry (Associate),Thailand,Yes,Yes,Nutrition;Exercise & Fitness;Workplace Hygiene,Yes,Yes,"yoga classes, tennis club, football club",Yes,Yes,"snack bars, coffee, tea, ",Yes,"gym, open space for movement",Yes,"ergonomic chair, yoga mat",yoga classes,health check-ups,"Nurturing,  Progressive, Happy","Sarayut Sarayot, Khingpai Viyanut ","Sarayut Sarayot, Khingpai Viyanut ",Most days,Daily,Daily,Most days,Most days,Most days,Once a week,Most days,Daily,Most days,Once a week,Half the time,Once a week,2,3,1,1,1,3,3,3,2,3,3,1,1,์ืNo,0,"Maybe, depends on the time committment"
14,HR Executive,Entry (Associate),Taiwan,Yes,Yes,Workplace Hygiene;Leadership,Yes,Yes,"baketball team,Employee Welfare Committee",No,Yes,"Coffee, snack vending machine",Yes,social area,Yes,"Ergonomic chair, stress balls",How to use ergonomic chairs class,health check-ups,"impositive,Pay more and more attention to the health of employees","Paul Chen,Eve Kwek","Tina Su, Terry Cheng",Once a week,Most days,Half the time,Half the time,Half the time,Once a week,Rarely / Never,Half the time,Half the time,Once a week,Rarely / Never,Once a week,Once a week,1,1,3,4,2,2,2,2,1,2,3,1,2,N/A,0,"Maybe, depends on the time committment"
29,"Director, Human Resources","Senior Management (Associate Director, Director, Senior Director)",Bangladesh,Yes,Yes,Exercise & Fitness;Yoga;Workplace Hygiene;Leadership,No,No,,No,No,,No,,No,,not applicable,surveys,"participative, affirmative","Taufica, Tareq","Tareq, Tapas",Once a week,Daily,Daily,Daily,Daily,Daily,Daily,Most days,Most days,Once a week,Most days,Most days,Most days,1,1,1,1,1,1,1,1,1,1,1,1,1,Quality of Work should be improved not only by balancing rather enhancing both of the work and personal life ,1,"Yes, absolutely"
25,HR/Safety Officer,Entry (Associate),Philippines,Yes,Yes,Mental Health;Workplace Hygiene;Leadership,Yes,Yes,Sports Teams - They are supported in terms of financial ,Yes,Yes,"Free Meals, any kinds of meals",Yes,"Gym, Lounge",Yes,ergonomic chair,"Team Bonding, continuing education opportunities","Health Check up, focus group discussion","Grateful, Comfortable","Erica, Lee, Maville Alferez","Erica, Lee, Maville Alferez",Half the time,Most days,Daily,Most days,Most days,Most days,Rarely / Never,Half the time,Half the time,Rarely / Never,Rarely / Never,Most days,Half the time,2,2,2,1,1,1,2,1,2,3,1,2,1,N/A,0,"Maybe, depends on the time committment"
17,Resourcing Executive,Entry (Associate),Taiwan,Yes,Yes,Exercise & Fitness;Workplace Hygiene;Leadership,No,Yes,Encourage employees to join the sports teams.,No,Yes,"milk, juice, boiled chicken, snacks",No,,No,,High quality office chair,not sure,"supportive, stable, friendly",Eve Kwek,Kelly Shih,Half the time,Half the time,Most days,Once a week,Half the time,Once a week,Most day,Daily,Once a week,Once a week,Most days,Daily,Once a week,3,1,5,3,2,2,1,2,2,4,1,4,2,NA,0,"Maybe, depends on the time committment"
22,Employee Relations Executive,Entry (Associate),South Korea,Yes,Yes,Yoga,Yes,Yes,"Support to run hobby club (soccer, baseball, tennis etc.) ",No,No,,No,,Yes,phone booths ,"health check-ups, inviting a trainer to help Ops employees to warm-up before starting to work ",Employee opinion survey,"improving, global",byungwoo son (in charge of organizing HR get-togethers this year),byungwoo son,Half the time,Most days,Most days,Most days,Most days,Half the time,Most day,Half the time,Half the time,Rarely / Never,Once a week,Half the time,Most days,3,4,5,3,3,1,2,3,3,1,2,2,4,"The approach of QWL sounds good, but it shouldn't be another burden at work. ",1,No thanks
31,Payroll Outsourcing Project Manager,"Middle Management (Manager, Senior Manager)",Taiwan,Yes,Yes,Mental Health,Yes,Yes,Our company provided a lot of free activities.,Yes,Yes,"coffee, tea, water, healthy snack",Yes,open space for movement,Yes,"ergonomic chair, noise-cancelling headphones",monthly team building workshops / on line wellness activities,"health check-ups, surveys, interviews","wellness, warm","Terry Cheng, Liana Xie, Kelly Shih","Terry Cheng, Liana Xie, Kelly Shih",Most days,Most days,Daily,Daily,Most days,Daily,Half the time,Most days,Daily,Once a week,Half the time,Once a week,Daily,5,6,4,6,6,5,6,6,6,6,6,6,6,No,0,"Maybe, depends on the time committment"
19,HR Assistant,Entry (Associate),Vietnam,Yes,Yes,Nutrition;Sleep;Exercise & Fitness;Mindfulness;Mental Health;Workplace Hygiene,Not sure,Yes,,No,Yes,,Yes,,Yes,,"Yoga club, Healthy eating workshop",health check-ups,"Funny, safety",NOPE,NOPE,Most days,Most days,Most days,Half the time,Most days,Most days,Half the time,Half the time,Rarely / Never,Half the time,Rarely / Never,Half the time,Half the time,2,1,2,2,2,1,1,3,2,4,3,2,2,NOEP,0,"Maybe, depends on the Coach"
